Feature	Gain	Cover	Frequency
Master_mconsumosdolares_lag1	0.000141618673554264	0.000216808835174813	0.000315803324707224
minversion2_lag1	0.000140137991448452	0.00289999112173191	0.000298258695556823
ctarjeta_master_trx_delta1	0.000133275950841395	0.00122796808013046	0.00039475415588403
ctarjeta_visa_delta1	0.000131736937003582	0.00186885880337958	0.000254397122680819
internet_delta1	0.000131500853667061	0.000173969699207247	0.00026316943725602
mcheques_emitidos_delta1	0.000130200282260929	0.00224188920650175	0.000298258695556823
mprestamos_hipotecarios_lag1	0.000122492999644916	0.00235788548024658	0.000192990920654415
mcheques_depositados_delta1	0.000122361096467667	0.00248060424901671	0.000342120268432826
ccheques_depositados_delta1	0.000121273033017586	0.00199257624870048	0.000210535549804816
tmobile_app_delta1	0.00011973156151317	0.000421738270153734	0.000254397122680819
cpayroll_trx_delta1	0.000117754894012886	0.000168680465961541	0.000333347953857625
Master_msaldodolares_lag1	0.00011469263760083	0.000926271814410077	0.000184218606079214
