Feature	Gain	Cover	Frequency
Visa_delinquency_delta1	2.05846715149901e-05	0.00012059472990777	2.63347320002107e-05
ctarjeta_visa_descuentos_delta1	2.00773485606748e-05	0.000498812505469165	7.02259520005618e-05
mprestamos_prendarios_delta1	1.98305642275697e-05	0.00140401532288783	0.000122895416000983
ccheques_depositados_lag1	1.94615213361659e-05	0.000510153974967626	4.38912200003511e-05
ctarjeta_master_lag1	1.8571206583034e-05	0.000262287580286899	5.26694640004214e-05
ccheques_emitidos_lag1	1.78818199900166e-05	0.000380238558254133	5.26694640004214e-05
mtarjeta_master_descuentos_delta1	1.76079370127847e-05	0.00011933423641201	3.51129760002809e-05
cprestamos_prendarios_lag1	1.72955277448732e-05	0.000365779041940725	5.26694640004214e-05
Master_msaldodolares_delta1	1.70895417260663e-05	0.000710740090010081	7.9004196000632e-05
minversion2_delta1	1.51440382593819e-05	0.000141880388889078	4.38912200003511e-05
Master_mpagosdolares_delta1	1.30433986351564e-05	1.51954201697981e-05	7.9004196000632e-05
Master_cadelantosefectivo_lag1	1.27883632915158e-05	7.4638193242406e-06	3.51129760002809e-05
Master_madelantopesos_lag1	1.18121271641971e-05	1.98865500651501e-05	8.77824400007023e-05
Visa_madelantopesos_lag1	1.17753495354917e-05	4.60661944938148e-06	8.77824400007023e-06
ctarjeta_master_debitos_automaticos_delta1	1.13157516786673e-05	0.000239765813150418	4.38912200003511e-05
mcheques_emitidos_lag1	1.12922737388327e-05	0.000356813390453106	4.38912200003511e-05
Master_madelantopesos_delta1	1.1232492424185e-05	6.35596281971449e-06	3.51129760002809e-05
cprestamos_hipotecarios_lag1	8.87470289621193e-06	0.000691149517016301	5.26694640004214e-05
Visa_madelantopesos_delta1	8.67258055181117e-06	8.62867656238795e-06	2.63347320002107e-05
ccheques_depositados	6.73245585922933e-06	0.00025101911440182	5.26694640004214e-05
mforex_buy	6.31868891517377e-06	0.000344892159482198	2.63347320002107e-05
mtarjeta_master_descuentos	6.0650822390775e-06	8.73569010546857e-05	8.77824400007023e-06
tcuentas	5.91445943887447e-06	4.54215070520559e-06	8.77824400007023e-06
ccheques_emitidos_delta1	5.25229926756292e-06	7.73198186650414e-06	8.77824400007023e-06
cpagodeservicios_lag1	4.96543512296383e-06	0.000248570445185976	2.63347320002107e-05
mcheques_emitidos	4.62505263726233e-06	0.000184499105857459	1.75564880001405e-05
cplazo_fijo_lag1	4.59950975726826e-06	7.85717772915966e-05	1.75564880001405e-05
cseguro_auto	4.4829052767281e-06	0.000125093215612488	1.75564880001405e-05
cplazo_fijo_delta1	4.39204182647864e-06	1.78429823198016e-05	1.75564880001405e-05
cinversion2_lag1	3.5434734356541e-06	5.14994007848935e-05	8.77824400007023e-06
ctarjeta_visa_descuentos	3.31692392518702e-06	3.89349302518243e-05	8.77824400007023e-06
ctarjeta_master_descuentos_lag1	3.02907652044205e-06	3.12246665792801e-06	8.77824400007023e-06
ccajas_otras_lag1	2.54144559730011e-06	4.39340012762717e-05	8.77824400007023e-06
ccajas_depositos_delta1	2.27127352635793e-06	2.4846604544659e-05	8.77824400007023e-06
mtarjeta_master_descuentos_lag1	2.12155794238857e-06	2.98090213540372e-05	8.77824400007023e-06
cforex_sell_delta1	1.84067233262539e-06	1.30909652771723e-05	8.77824400007023e-06
ctarjeta_master_descuentos_delta1	8.46860533093406e-07	0.000102300923603873	8.77824400007023e-06
mcajeros_propios_descuentos_delta1	5.51922285336838e-07	8.78547430235995e-05	3.51129760002809e-05
Master_madelantopesos	5.33563210638761e-07	1.52958572913392e-05	8.77824400007023e-05
Master_cadelantosefectivo	1.80060420843711e-07	2.81943307862559e-05	0.000105338928000843
mcajeros_propios_descuentos	9.94476394024122e-08	1.82434353347475e-05	8.77824400007023e-06
Visa_madelantopesos	2.84180461355942e-10	1.06076993593712e-05	1.75564880001405e-05
Visa_madelantodolares	9.85988601440108e-11	1.60897525358126e-06	8.77824400007023e-06
Visa_cadelantosefectivo	2.49447000644301e-12	6.84885151632165e-06	8.77824400007023e-06
